,status,setup_time,solve_time,run_time,obj
LISWET4,QCOS_SOLVED,0.20519075,0.000798326,0.205989076,-739.5156945985098
PRIMAL1,QCOS_NUMERICAL_ERROR,0.000420584,9.0991e-05,0.000511575,1.7976931348623157e+308
HS118,QCOS_SOLVED,0.000128753,0.000269745,0.000398498,274.2773500945137
AUG2DCQP,QCOS_SOLVED,3.084747796,0.064962623,3.149710419,1808267.8892732318
STCQP1,QCOS_SOLVED,0.75571361,0.18167269,0.9373863,155143.5547040132
QGFRDXPN,QCOS_NUMERICAL_ERROR,0.012866918,0.016634148,0.029501066,98344246579.31076
QPTEST,QCOS_SOLVED,2.7302e-05,3.4777e-05,6.2079e-05,-0.1999999597402701
LISWET5,QCOS_SOLVED,0.215674471,0.000794343,0.216468814,-16001.165529528054
VALUES,QCOS_SOLVED,0.004077826,0.006712957,0.010790783,-1.396621100955528
LISWET10,QCOS_SOLVED,0.197700941,0.000809925,0.19851086599999998,-2525.9474086905675
CVXQP3_L,QCOS_SOLVED,4.121090874,72.559705831,76.680796705,115711104.49431138
DTOC3,QCOS_SOLVED,3.235267536,0.113011956,3.3482794919999996,235.1769176496587
QSCORPIO,QCOS_NUMERICAL_ERROR,0.004278081,0.00049384,0.004771921,1.7976931348623157e+308
PRIMALC2,QCOS_NUMERICAL_ERROR,0.000280564,5.8936e-05,0.0003395,1.7976931348623157e+308
QSCTAP2,QCOS_NUMERICAL_ERROR,0.014814365,0.000826174,0.015640539,1.7976931348623157e+308
DUALC8,QCOS_SOLVED,6.3248e-05,0.000146199,0.00020944699999999998,18309.35883274972
DUAL4,QCOS_SOLVED,0.002051177,0.005855484,0.007906661,0.7460908470513556
QADLITTL,QCOS_NUMERICAL_ERROR,0.000283452,0.000109638,0.00039309,1.7976931348623157e+308
LOTSCHD,QCOS_SOLVED,7.2901e-05,2.1392e-05,9.4293e-05,165.65526330390665
QBRANDY,QCOS_SOLVED,0.004638237,0.00051652,0.005154757,-65664954.550998345
GOULDQP2,QCOS_SOLVED,0.023359174,0.008990671,0.032349845,0.00018427860474166813
DUALC5,QCOS_SOLVED,6.1065e-05,0.000151232,0.00021229700000000002,427.2323267978377
LISWET12,QCOS_SOLVED,0.274813143,0.00139588,0.276209023,-2525.7502232964607
