,Unnamed: 0,size,status,setup_time,solve_time,run_time,obj
370,oscillating_masses_N_44_i_10,7248,optimal,,0.001900796,0.001900796,334.89481008796474
371,oscillating_masses_N_44_i_11,7248,optimal,,0.00189404,0.00189404,145.0254583508489
372,oscillating_masses_N_44_i_12,7248,optimal,,0.002168344,0.002168344,189.89242292273084
373,oscillating_masses_N_44_i_13,7248,optimal,,0.002224734,0.002224734,176.7110881055132
374,oscillating_masses_N_44_i_14,7248,optimal,,0.00138215,0.00138215,358.9634363115637
375,oscillating_masses_N_44_i_15,7248,optimal,,0.001969554,0.001969554,258.79156716561585
376,oscillating_masses_N_44_i_16,7248,optimal,,0.001907007,0.001907007,237.29021887285305
377,oscillating_masses_N_44_i_17,7248,optimal,,0.001951611,0.001951611,337.58344977665536
378,oscillating_masses_N_44_i_18,7248,optimal,,0.001903484,0.001903484,251.5964379264469
379,oscillating_masses_N_44_i_19,7248,optimal,,0.00136605,0.00136605,231.466463441266
380,oscillating_masses_N_56_i_0,9216,optimal,,0.002031593,0.002031593,395.4185046637135
381,oscillating_masses_N_56_i_1,9216,optimal,,0.002472181,0.002472181,90.56971939668566
382,oscillating_masses_N_56_i_2,9216,optimal,,0.002462851,0.002462851,90.92090532612436
383,oscillating_masses_N_56_i_3,9216,optimal,,0.001766166,0.001766166,357.185057588446
384,oscillating_masses_N_56_i_4,9216,optimal,,0.001807498,0.001807498,297.4544604237473
385,oscillating_masses_N_56_i_5,9216,optimal,,0.002786448,0.002786448,244.515705213646
386,oscillating_masses_N_56_i_6,9216,optimal,,0.002793831,0.002793831,214.9337404401649
387,oscillating_masses_N_56_i_7,9216,optimal,,0.001719639,0.001719639,306.7092426757347
388,oscillating_masses_N_56_i_8,9216,optimal,,0.001800758,0.001800758,343.0388138067252
389,oscillating_masses_N_56_i_9,9216,optimal,,0.00314399,0.00314399,308.8514650983971
